129.91,130.21,130.8,130.94,131.26,131.76,131.43,131.72,131.85,132.33,133.19,132.8,133.3,133.91,134.48,133.74,134.49,135.22,135.5,135.82,136.62,137.0,137.6,137.23,138.76,138.54,139.59,139.9,140.82,141.27,141.7,142.08,142.61,143.36,143.31,144.26,144.93,145.48,146.16,146.36,146.93,147.4,148.02,148.43,148.37,148.66,149.12,149.7,150.1,151.29
129.66,129.98,130.56,130.73,131.07,131.57,131.22,131.52,131.66,132.14,133.04,132.62,133.12,133.74,134.31,133.53,134.31,135.04,135.3,135.62,136.45,136.8,137.4,137.04,138.58,138.32,139.4,139.7,140.65,141.09,141.53,141.86,142.38,143.19,143.1,144.07,144.75,145.3,145.99,146.16,146.73,147.19,147.85,148.21,148.13,148.42,148.88,149.47,149.83,151.05
129.4,129.73,130.32,130.52,130.86,131.37,131.01,131.3,131.46,131.95,132.88,132.45,132.93,133.56,134.12,133.32,134.13,134.85,135.09,135.41,136.26,136.59,137.18,136.84,138.38,138.09,139.2,139.49,140.47,140.9,141.34,141.63,142.15,143.0,142.87,143.86,144.56,145.1,145.81,145.94,146.53,146.97,147.66,147.98,147.88,148.17,148.64,149.23,149.56,150.8
129.14,129.48,130.07,130.32,130.64,131.15,130.78,131.08,131.25,131.75,132.72,132.28,132.73,133.36,133.93,133.1,133.93,134.65,134.88,135.2,136.06,136.37,136.96,136.63,138.17,137.86,138.99,139.28,140.28,140.7,141.14,141.39,141.9,142.8,142.63,143.65,144.36,144.9,145.61,145.71,146.31,146.74,147.46,147.73,147.62,147.91,148.39,148.98,149.29,150.53
128.87,129.23,129.82,130.11,130.42,130.93,130.56,130.85,131.04,131.55,132.55,132.1,132.53,133.17,133.72,132.88,133.74,134.44,134.66,134.98,135.85,136.14,136.72,136.42,137.96,137.62,138.77,139.06,140.08,140.49,140.94,141.15,141.65,142.59,142.39,143.43,144.15,144.69,145.41,145.47,146.09,146.51,147.25,147.48,147.36,147.65,148.14,148.72,149.02,150.26
128.6,128.97,129.57,129.9,130.19,130.71,130.33,130.62,130.82,131.34,132.38,131.93,132.32,132.96,133.51,132.65,133.53,134.23,134.43,134.75,135.64,135.9,136.49,136.2,137.73,137.38,138.55,138.83,139.87,140.27,140.72,140.91,141.39,142.38,142.14,143.2,143.93,144.47,145.19,145.22,145.86,146.27,147.03,147.23,147.1,147.38,147.89,148.46,148.75,149.98
128.33,128.71,129.32,129.69,129.96,130.48,130.09,130.39,130.61,131.13,132.21,131.75,132.11,132.76,133.3,132.43,133.32,134.01,134.21,134.52,135.41,135.66,136.24,135.98,137.5,137.14,138.33,138.6,139.66,140.06,140.5,140.67,141.14,142.17,141.89,142.96,143.7,144.24,144.97,144.97,145.63,146.03,146.81,146.97,146.83,147.11,147.63,148.2,148.49,149.71
128.07,128.45,129.08,129.47,129.73,130.25,129.86,130.15,130.39,130.92,132.03,131.56,131.9,132.55,133.09,132.2,133.11,133.79,133.98,134.29,135.19,135.42,136.0,135.75,137.27,136.9,138.1,138.37,139.45,139.83,140.28,140.43,140.88,141.95,141.63,142.72,143.47,144.01,144.74,144.72,145.4,145.78,146.58,146.71,146.57,146.84,147.37,147.93,148.23,149.42
127.8,128.19,128.83,129.25,129.49,130.03,129.62,129.92,130.17,130.7,131.84,131.37,131.69,132.34,132.88,131.97,132.89,133.57,133.75,134.06,134.96,135.17,135.75,135.52,137.04,136.65,137.88,138.13,139.23,139.61,140.05,140.19,140.63,141.73,141.38,142.48,143.23,143.77,144.51,144.47,145.16,145.54,146.34,146.46,146.31,146.57,147.11,147.67,147.97,149.14
127.54,127.94,128.6,129.02,129.26,129.8,129.39,129.69,129.96,130.49,131.64,131.17,131.48,132.12,132.66,131.75,132.66,133.35,133.52,133.82,134.72,134.93,135.51,135.29,136.8,136.41,137.66,137.89,139.01,139.38,139.82,139.95,140.38,141.5,141.13,142.24,142.99,143.54,144.27,144.22,144.92,145.3,146.11,146.2,146.05,146.3,146.86,147.4,147.73,148.86
127.28,127.68,128.36,128.79,129.02,129.57,129.15,129.45,129.74,130.27,131.44,130.97,131.26,131.91,132.45,131.52,132.43,133.13,133.29,133.59,134.49,134.68,135.26,135.05,136.56,136.17,137.44,137.65,138.78,139.15,139.59,139.72,140.13,141.28,140.88,141.99,142.75,143.3,144.03,143.97,144.68,145.06,145.87,145.95,145.79,146.03,146.6,147.13,147.49,148.58
127.02,127.43,128.13,128.56,128.78,129.34,128.91,129.22,129.52,130.05,131.24,130.76,131.04,131.69,132.23,131.29,132.2,132.91,133.06,133.35,134.25,134.43,135.01,134.81,136.32,135.92,137.22,137.41,138.56,138.92,139.36,139.49,139.88,141.05,140.63,141.74,142.5,143.06,143.79,143.72,144.43,144.82,145.63,145.7,145.53,145.76,146.34,146.86,147.25,148.3
126.76,127.18,127.91,128.32,128.53,129.11,128.67,128.98,129.3,129.83,131.03,130.54,130.82,131.47,132.02,131.07,131.96,132.68,132.83,133.11,134.01,134.18,134.76,134.57,136.08,135.68,137.0,137.16,138.33,138.69,139.12,139.25,139.63,140.82,140.38,141.49,142.25,142.81,143.55,143.46,144.18,144.58,145.39,145.45,145.27,145.49,146.09,146.59,147.01,148.02
126.5,126.93,127.68,128.08,128.29,128.87,128.43,128.75,129.08,129.61,130.82,130.33,130.6,131.25,131.8,130.84,131.73,132.45,132.6,132.87,133.77,133.93,134.51,134.33,135.84,135.43,136.78,136.91,138.1,138.46,138.88,139.02,139.38,140.59,140.12,141.24,142.0,142.56,143.3,143.21,143.94,144.34,145.14,145.2,145.01,145.21,145.83,146.32,146.76,147.74
126.24,126.68,127.45,127.84,128.04,128.64,128.19,128.51,128.86,129.39,130.6,130.1,130.38,131.03,131.58,130.62,131.49,132.23,132.36,132.63,133.53,133.68,134.26,134.09,135.6,135.19,136.55,136.66,137.86,138.22,138.64,138.79,139.13,140.36,139.87,140.99,141.74,142.32,143.05,142.96,143.69,144.1,144.9,144.95,144.76,144.94,145.57,146.05,146.51,147.46
125.98,126.42,127.22,127.59,127.8,128.4,127.95,128.27,128.64,129.16,130.38,129.88,130.16,130.8,131.36,130.39,131.24,132.0,132.13,132.39,133.28,133.43,134.0,133.84,135.35,134.94,136.33,136.4,137.63,137.99,138.39,138.56,138.88,140.12,139.62,140.73,141.49,142.07,142.8,142.71,143.43,143.86,144.65,144.7,144.5,144.67,145.31,145.78,146.25,147.18
125.72,126.17,127.0,127.34,127.55,128.17,127.7,128.03,128.42,128.93,130.16,129.65,129.93,130.58,131.15,130.17,131.0,131.77,131.89,132.15,133.04,133.18,133.75,133.59,135.1,134.69,136.1,136.15,137.39,137.75,138.15,138.32,138.64,139.89,139.37,140.47,141.23,141.81,142.55,142.46,143.18,143.61,144.4,144.45,144.24,144.4,145.05,145.51,145.98,146.9
125.47,125.92,126.77,127.08,127.3,127.93,127.45,127.79,128.2,128.7,129.93,129.42,129.7,130.36,130.93,129.94,130.76,131.54,131.66,131.91,132.79,132.92,133.5,133.35,134.86,134.45,135.88,135.89,137.15,137.51,137.9,138.09,138.39,139.65,139.11,140.21,140.96,141.56,142.3,142.2,142.93,143.37,144.14,144.2,143.97,144.12,144.79,145.24,145.69,146.62
125.21,125.66,126.54,126.83,127.05,127.69,127.21,127.55,127.97,128.47,129.71,129.18,129.48,130.13,130.71,129.72,130.51,131.31,131.42,131.67,132.55,132.67,133.25,133.1,134.61,134.2,135.65,135.63,136.91,137.27,137.65,137.85,138.14,139.41,138.85,139.95,140.7,141.3,142.04,141.95,142.67,143.12,143.89,143.94,143.71,143.85,144.52,144.97,145.4,146.34
124.95,125.41,126.3,126.57,126.79,127.45,126.96,127.31,127.75,128.24,129.48,128.95,129.25,129.9,130.49,129.49,130.27,131.08,131.18,131.43,132.3,132.42,132.99,132.85,134.36,133.95,135.42,135.37,136.67,137.02,137.39,137.62,137.89,139.16,138.6,139.69,140.43,141.05,141.78,141.7,142.41,142.87,143.63,143.69,143.44,143.58,144.26,144.69,145.1,146.06
124.68,125.15,126.07,126.31,126.54,127.2,126.71,127.06,127.52,128.01,129.24,128.71,129.02,129.68,130.27,129.27,130.03,130.85,130.95,131.19,132.06,132.17,132.74,132.6,134.11,133.7,135.18,135.11,136.42,136.78,137.14,137.38,137.64,138.92,138.34,139.42,140.17,140.79,141.53,141.44,142.15,142.62,143.38,143.43,143.18,143.31,143.99,144.42,144.8,145.78
124.42,124.89,125.83,126.05,126.28,126.96,126.45,126.81,127.29,127.78,129.01,128.47,128.79,129.45,130.05,129.04,129.78,130.62,130.71,130.95,131.81,131.92,132.49,132.36,133.85,133.45,134.95,134.84,136.18,136.53,136.89,137.13,137.38,138.67,138.08,139.16,139.9,140.53,141.27,141.19,141.9,142.36,143.12,143.17,142.91,143.03,143.72,144.14,144.5,145.5
124.16,124.63,125.58,125.78,126.03,126.71,126.2,126.56,127.06,127.54,128.78,128.24,128.56,129.22,129.83,128.82,129.54,130.4,130.47,130.71,131.57,131.67,132.24,132.11,133.6,133.2,134.71,134.58,135.93,136.28,136.63,136.89,137.13,138.43,137.81,138.9,139.64,140.27,141.01,140.93,141.64,142.1,142.86,142.9,142.63,142.76,143.45,143.87,144.19,145.22
123.89,124.36,125.33,125.52,125.77,126.46,125.94,126.31,126.83,127.31,128.54,128.0,128.33,129.0,129.61,128.59,129.3,130.17,130.23,130.48,131.32,131.42,131.99,131.86,133.35,132.95,134.46,134.31,135.68,136.03,136.37,136.64,136.87,138.18,137.55,138.63,139.37,140.01,140.74,140.68,141.38,141.84,142.6,142.63,142.36,142.49,143.18,143.6,143.89,144.95
123.62,124.09,125.08,125.25,125.51,126.21,125.68,126.06,126.59,127.07,128.31,127.76,128.09,128.77,129.4,128.37,129.07,129.94,129.99,130.24,131.08,131.17,131.74,131.62,133.1,132.7,134.21,134.05,135.42,135.77,136.11,136.39,136.61,137.93,137.28,138.36,139.1,139.75,140.48,140.42,141.12,141.57,142.34,142.36,142.08,142.22,142.9,143.32,143.59,144.67
123.35,123.82,124.81,124.98,125.25,125.95,125.42,125.8,126.36,126.83,128.08,127.52,127.86,128.54,129.18,128.14,128.83,129.72,129.76,130.01,130.84,130.93,131.49,131.38,132.84,132.45,133.96,133.78,135.17,135.52,135.85,136.14,136.35,137.68,137.01,138.1,138.84,139.49,140.22,140.16,140.86,141.3,142.07,142.09,141.79,141.95,142.62,143.05,143.29,144.39
123.08,123.55,124.55,124.71,124.98,125.69,125.16,125.54,126.12,126.59,127.84,127.28,127.63,128.31,128.96,127.92,128.6,129.49,129.52,129.77,130.6,130.68,131.24,131.14,132.59,132.2,133.71,133.51,134.91,135.26,135.58,135.88,136.09,137.42,136.74,137.83,138.57,139.22,139.96,139.91,140.6,141.02,141.81,141.81,141.51,141.68,142.35,142.78,143.0,144.11
122.8,123.27,124.28,124.44,124.72,125.43,124.9,125.28,125.88,126.35,127.61,127.05,127.39,128.08,128.74,127.7,128.36,129.27,129.28,129.54,130.36,130.44,130.99,130.89,132.33,131.95,133.45,133.25,134.66,135.0,135.32,135.62,135.83,137.17,136.47,137.57,138.31,138.96,139.69,139.65,140.34,140.75,141.55,141.53,141.23,141.41,142.07,142.5,142.71,143.84
122.52,122.99,124.0,124.16,124.45,125.17,124.63,125.02,125.64,126.11,127.37,126.81,127.16,127.86,128.52,127.47,128.13,129.05,129.04,129.31,130.12,130.19,130.74,130.65,132.08,131.7,133.19,132.98,134.4,134.74,135.06,135.37,135.56,136.91,136.19,137.3,138.04,138.69,139.43,139.39,140.07,140.47,141.28,141.25,140.94,141.15,141.78,142.23,142.42,143.56
122.25,122.71,123.73,123.89,124.19,124.91,124.36,124.75,125.39,125.86,127.14,126.57,126.92,127.63,128.3,127.25,127.9,128.82,128.81,129.08,129.88,129.95,130.49,130.42,131.82,131.45,132.93,132.71,134.14,134.48,134.79,135.1,135.29,136.65,135.92,137.03,137.78,138.43,139.16,139.13,139.81,140.18,141.02,140.97,140.65,140.88,141.5,141.96,142.14,143.29
121.97,122.42,123.45,123.62,123.92,124.64,124.09,124.49,125.15,125.62,126.9,126.33,126.68,127.4,128.08,127.02,127.67,128.6,128.57,128.84,129.65,129.71,130.25,130.18,131.57,131.2,132.66,132.45,133.88,134.22,134.52,134.84,135.03,136.4,135.64,136.76,137.51,138.16,138.9,138.86,139.55,139.9,140.75,140.68,140.37,140.61,141.22,141.68,141.86,143.01
121.69,122.14,123.16,123.34,123.65,124.37,123.82,124.22,124.9,125.37,126.67,126.09,126.44,127.17,127.86,126.79,127.45,128.38,128.33,128.61,129.41,129.47,130.0,129.94,131.31,130.95,132.4,132.18,133.62,133.96,134.26,134.58,134.76,136.14,135.36,136.49,137.25,137.9,138.63,138.6,139.28,139.62,140.48,140.4,140.08,140.34,140.94,141.41,141.58,142.74
121.4,121.85,122.88,123.06,123.38,124.1,123.54,123.95,124.65,125.12,126.43,125.85,126.2,126.94,127.64,126.57,127.22,128.16,128.09,128.38,129.18,129.23,129.75,129.71,131.06,130.7,132.14,131.91,133.36,133.7,133.99,134.31,134.49,135.88,135.08,136.23,136.98,137.63,138.36,138.34,139.02,139.33,140.22,140.11,139.8,140.08,140.66,141.14,141.3,142.47
121.12,121.57,122.59,122.79,123.11,123.83,123.27,123.67,124.4,124.88,126.19,125.61,125.96,126.7,127.41,126.34,126.99,127.93,127.85,128.15,128.94,128.99,129.51,129.47,130.8,130.45,131.87,131.65,133.1,133.43,133.73,134.05,134.22,135.62,134.8,135.96,136.72,137.36,138.1,138.08,138.76,139.05,139.95,139.83,139.51,139.81,140.39,140.86,141.03,142.19
120.84,121.28,122.31,122.51,122.83,123.56,122.99,123.4,124.14,124.62,125.95,125.37,125.72,126.47,127.19,126.11,126.76,127.71,127.61,127.92,128.71,128.75,129.26,129.24,130.55,130.2,131.61,131.38,132.84,133.17,133.46,133.78,133.95,135.35,134.52,135.69,136.45,137.09,137.83,137.81,138.49,138.76,139.68,139.55,139.23,139.54,140.11,140.59,140.76,141.92
120.55,120.99,122.02,122.23,122.56,123.28,122.71,123.12,123.89,124.37,125.71,125.13,125.47,126.24,126.97,125.88,126.54,127.49,127.37,127.7,128.47,128.51,129.02,129.0,130.3,129.95,131.35,131.12,132.58,132.91,133.19,133.52,133.67,135.09,134.23,135.42,136.19,136.82,137.56,137.55,138.23,138.48,139.41,139.27,138.95,139.28,139.84,140.32,140.49,141.65
120.26,120.7,121.73,121.95,122.28,123.01,122.43,122.85,123.63,124.12,125.47,124.88,125.23,126.0,126.74,125.65,126.31,127.27,127.13,127.47,128.24,128.27,128.78,128.77,130.04,129.7,131.08,130.85,132.32,132.64,132.93,133.25,133.4,134.83,133.95,135.15,135.92,136.55,137.29,137.28,137.96,138.2,139.14,138.99,138.67,139.01,139.57,140.05,140.22,141.38
119.98,120.41,121.44,121.66,122.01,122.73,122.15,122.57,123.37,123.86,125.23,124.64,124.98,125.77,126.52,125.42,126.08,127.04,126.89,127.24,128.01,128.04,128.53,128.54,129.79,129.45,130.82,130.59,132.06,132.38,132.66,132.98,133.13,134.57,133.67,134.88,135.65,136.28,137.02,137.02,137.69,137.92,138.87,138.71,138.4,138.75,139.3,139.78,139.95,141.11
119.69,120.13,121.15,121.38,121.73,122.45,121.86,122.29,123.11,123.61,124.99,124.4,124.73,125.53,126.29,125.18,125.85,126.82,126.66,127.01,127.78,127.8,128.29,128.31,129.54,129.21,130.56,130.33,131.8,132.12,132.4,132.72,132.86,134.3,133.39,134.61,135.39,136.01,136.75,136.75,137.43,137.64,138.6,138.44,138.13,138.48,139.04,139.51,139.68,140.84
119.4,119.84,120.87,121.1,121.45,122.17,121.58,122.0,122.85,123.35,124.75,124.15,124.48,125.29,126.06,124.95,125.62,126.59,126.42,126.78,127.54,127.56,128.05,128.08,129.29,128.96,130.31,130.07,131.54,131.86,132.13,132.45,132.59,134.04,133.1,134.34,135.12,135.74,136.48,136.48,137.16,137.37,138.33,138.17,137.86,138.22,138.78,139.24,139.42,140.57
119.11,119.55,120.58,120.81,121.17,121.88,121.29,121.72,122.58,123.09,124.5,123.9,124.23,125.05,125.83,124.71,125.39,126.37,126.18,126.55,127.31,127.33,127.8,127.85,129.04,128.72,130.05,129.81,131.28,131.59,131.87,132.18,132.32,133.78,132.82,134.07,134.86,135.47,136.21,136.21,136.89,137.09,138.06,137.9,137.59,137.95,138.52,138.97,139.16,140.3
118.82,119.26,120.3,120.53,120.88,121.6,121.0,121.43,122.32,122.83,124.25,123.65,123.98,124.81,125.6,124.47,125.16,126.14,125.94,126.32,127.08,127.09,127.56,127.62,128.79,128.48,129.8,129.55,131.03,131.33,131.6,131.92,132.05,133.51,132.54,133.8,134.59,135.19,135.94,135.95,136.62,136.82,137.79,137.63,137.33,137.69,138.27,138.7,138.9,140.03
118.52,118.98,120.02,120.24,120.6,121.31,120.71,121.15,122.05,122.56,124.0,123.4,123.72,124.56,125.37,124.24,124.93,125.92,125.7,126.09,126.85,126.86,127.32,127.4,128.54,128.24,129.55,129.29,130.77,131.07,131.34,131.65,131.78,133.25,132.26,133.53,134.32,134.92,135.66,135.68,136.35,136.56,137.52,137.36,137.07,137.42,138.01,138.43,138.63,139.77
118.23,118.69,119.73,119.95,120.32,121.02,120.42,120.86,121.78,122.3,123.75,123.15,123.46,124.32,125.13,123.99,124.7,125.69,125.45,125.86,126.62,126.62,127.08,127.17,128.29,128.0,129.31,129.04,130.52,130.81,131.08,131.39,131.51,132.99,131.98,133.26,134.06,134.65,135.39,135.41,136.08,136.29,137.25,137.1,136.81,137.16,137.76,138.17,138.37,139.5
117.94,118.41,119.45,119.66,120.03,120.74,120.13,120.57,121.51,122.03,123.5,122.89,123.2,124.07,124.9,123.75,124.46,125.46,125.21,125.63,126.38,126.39,126.84,126.94,128.05,127.76,129.06,128.78,130.26,130.56,130.82,131.12,131.24,132.72,131.7,132.98,133.79,134.37,135.11,135.13,135.81,136.03,136.98,136.84,136.55,136.89,137.51,137.9,138.11,139.23
117.65,118.12,119.17,119.37,119.75,120.45,119.83,120.28,121.24,121.77,123.25,122.64,122.94,123.82,124.66,123.51,124.23,125.23,124.97,125.39,126.15,126.15,126.6,126.72,127.8,127.52,128.82,128.53,130.01,130.3,130.57,130.86,130.97,132.46,131.42,132.71,133.52,134.1,134.84,134.86,135.54,135.76,136.72,136.57,136.29,136.63,137.26,137.64,137.85,138.97
117.35,117.84,118.89,119.08,119.46,120.15,119.54,119.98,120.97,121.5,122.99,122.38,122.68,123.57,124.42,123.26,123.99,125.0,124.73,125.16,125.92,125.92,126.36,126.49,127.56,127.29,128.58,128.28,129.76,130.05,130.31,130.6,130.71,132.2,131.14,132.44,133.25,133.82,134.56,134.59,135.26,135.5,136.45,136.31,136.03,136.36,137.02,137.37,137.59,138.71
117.06,117.55,118.61,118.79,119.17,119.86,119.24,119.69,120.69,121.22,122.74,122.12,122.42,123.32,124.18,123.01,123.75,124.77,124.49,124.93,125.69,125.68,126.12,126.27,127.32,127.06,128.35,128.03,129.52,129.8,130.06,130.34,130.44,131.94,130.86,132.17,132.98,133.54,134.29,134.32,134.99,135.24,136.18,136.05,135.77,136.1,136.77,137.11,137.34,138.44
116.77,117.26,118.33,118.5,118.88,119.57,118.94,119.39,120.42,120.95,122.48,121.85,122.15,123.06,123.94,122.76,123.51,124.53,124.25,124.69,125.45,125.45,125.88,126.05,127.08,126.83,128.11,127.79,129.27,129.55,129.81,130.09,130.18,131.68,130.59,131.9,132.71,133.26,134.01,134.04,134.72,134.97,135.91,135.79,135.51,135.83,136.52,136.84,137.08,138.18
116.47,116.98,118.04,118.21,118.59,119.27,118.64,119.1,120.14,120.68,122.21,121.59,121.88,122.81,123.69,122.51,123.26,124.3,124.01,124.46,125.22,125.21,125.65,125.83,126.84,126.6,127.88,127.54,129.03,129.3,129.56,129.83,129.92,131.42,130.31,131.63,132.44,132.99,133.73,133.77,134.44,134.71,135.64,135.52,135.25,135.57,136.27,136.58,136.82,137.92
116.18,116.69,117.76,117.92,118.29,118.98,118.34,118.8,119.86,120.4,121.95,121.32,121.61,122.55,123.45,122.26,123.01,124.06,123.76,124.22,124.99,124.98,125.41,125.6,126.61,126.37,127.65,127.3,128.79,129.05,129.31,129.58,129.66,131.16,130.04,131.36,132.17,132.71,133.45,133.49,134.17,134.45,135.37,135.26,134.98,135.3,136.02,136.32,136.56,137.66
115.89,116.4,117.48,117.62,118.0,118.68,118.04,118.5,119.58,120.12,121.68,121.05,121.34,122.28,123.2,122.0,122.76,123.82,123.52,123.98,124.75,124.74,125.17,125.38,126.37,126.15,127.43,127.06,128.55,128.81,129.06,129.33,129.41,130.9,129.77,131.09,131.9,132.43,133.18,133.22,133.89,134.18,135.1,134.99,134.72,135.04,135.77,136.06,136.3,137.4
115.59,116.12,117.2,117.33,117.71,118.38,117.74,118.2,119.29,119.84,121.42,120.78,121.06,122.02,122.95,121.74,122.51,123.58,123.28,123.74,124.52,124.5,124.94,125.16,126.14,125.93,127.2,126.83,128.31,128.57,128.82,129.08,129.15,130.64,129.5,130.82,131.63,132.15,132.9,132.94,133.61,133.91,134.84,134.72,134.45,134.77,135.52,135.8,136.04,137.14
115.3,115.83,116.91,117.03,117.41,118.09,117.43,117.9,119.01,119.56,121.15,120.5,120.79,121.75,122.69,121.48,122.26,123.34,123.04,123.5,124.28,124.27,124.7,124.94,125.91,125.71,126.98,126.59,128.08,128.33,128.58,128.84,128.9,130.39,129.23,130.54,131.36,131.87,132.62,132.66,133.34,133.64,134.57,134.45,134.18,134.5,135.27,135.54,135.77,136.89
115.01,115.54,116.63,116.74,117.11,117.79,117.13,117.6,118.73,119.27,120.87,120.23,120.51,121.48,122.44,121.21,122.0,123.09,122.79,123.26,124.05,124.03,124.46,124.72,125.68,125.49,126.76,126.36,127.85,128.1,128.35,128.6,128.65,130.13,128.97,130.27,131.08,131.59,132.33,132.38,133.06,133.37,134.31,134.18,133.9,134.24,135.01,135.29,135.51,136.63
114.72,115.25,116.34,116.44,116.82,117.49,116.82,117.3,118.44,118.99,120.6,119.94,120.23,121.21,122.18,120.94,121.73,122.85,122.55,123.02,123.81,123.79,124.23,124.51,125.45,125.28,126.55,126.13,127.63,127.87,128.11,128.36,128.4,129.88,128.71,130.0,130.81,131.3,132.05,132.1,132.78,133.1,134.04,133.91,133.63,133.97,134.75,135.03,135.25,136.37
114.43,114.96,116.05,116.14,116.52,117.19,116.51,116.99,118.15,118.7,120.32,119.66,119.94,120.94,121.92,120.67,121.47,122.6,122.3,122.78,123.57,123.56,123.99,124.29,125.23,125.07,126.33,125.91,127.4,127.64,127.88,128.12,128.16,129.63,128.45,129.73,130.53,131.02,131.77,131.83,132.5,132.82,133.78,133.63,133.35,133.7,134.49,134.78,134.98,136.12
114.14,114.67,115.76,115.84,116.22,116.89,116.21,116.69,117.86,118.41,120.04,119.37,119.66,120.66,121.65,120.4,121.2,122.35,122.06,122.53,123.33,123.32,123.76,124.07,125.01,124.86,126.12,125.69,127.18,127.41,127.65,127.89,127.91,129.38,128.19,129.46,130.26,130.74,131.49,131.55,132.22,132.54,133.51,133.35,133.07,133.44,134.23,134.52,134.72,135.86
113.84,114.37,115.47,115.54,115.92,116.58,115.9,116.38,117.57,118.12,119.75,119.09,119.37,120.38,121.38,120.12,120.93,122.09,121.81,122.28,123.09,123.08,123.52,123.85,124.79,124.65,125.91,125.47,126.97,127.19,127.43,127.66,127.67,129.13,127.94,129.19,129.99,130.46,131.2,131.27,131.94,132.27,133.25,133.07,132.79,133.17,133.97,134.27,134.45,135.61
113.55,114.08,115.18,115.24,115.62,116.28,115.59,116.08,117.28,117.83,119.47,118.79,119.08,120.09,121.12,119.85,120.65,121.84,121.56,122.03,122.85,122.84,123.29,123.63,124.57,124.44,125.71,125.25,126.75,126.97,127.2,127.43,127.44,128.88,127.68,128.93,129.71,130.17,130.92,130.99,131.66,131.99,132.98,132.78,132.5,132.9,133.7,134.01,134.18,135.36
