121.42,121.29,121.37,121.57,121.42,121.56,121.66,122.08,121.95,121.88,121.9,122.27,122.13,122.17,121.92,122.06,121.7,122.22,122.18,121.64,121.58,121.82,120.33,117.31,114.57,112.46,109.49,107.93,107.04,108.34,105.23,106.81,104.85,104.37,104.27,104.11,103.86,105.4,105.44,105.47,103.56,105.12,105.12,104.98,104.78,105.16,104.62,103.34,104.8,104.74,103.56,106.7,108.37,110.39,111.87,113.68,114.62,116.49,117.56,118.7,119.86,120.8,121.49,122.48,122.89,123.33,123.36,123.31,123.41,123.1,123.24,123.16,123.23,123.38,123.36,123.08,123.66,123.44,123.57,123.46,123.65,123.29,123.57,123.54,123.52,123.58,123.62,123.71,123.68,123.69,123.66,123.57,123.5,123.43,123.08,122.87,122.91,122.4,122.53,122.72,122.46,122.69,122.62,122.62,122.5,122.48,122.48,122.45,122.35,122.51,122.58,122.3,122.56,122.58,122.17,122.48,122.5,122.11,122.38,122.11,120.48,121.97,122.12,122.18,122.29,122.19,122.17,122.0,122.11,121.63,120.02,121.12,120.64,120.29,119.92,119.23,118.82,118.61,118.12,117.29,116.87,116.28,115.13,114.54,113.98,113.22,112.81,112.45,112.12,111.41,111.08,110.5,109.92,109.36,109.22,108.85,108.48,105.72,107.34,107.26,104.43,106.65,105.93,105.91,103.32,105.17,104.94,104.97,104.5,104.26,101.77,102.18,104.47,103.05,105.63,104.08,105.57,106.99,107.52,110.48,109.47,110.48,113.16,111.77,112.32,115.01,115.46,114.46,114.94,115.39,117.65,118.49,118.26,118.85,119.25,120.03,120.09,121.03,121.36,121.91
121.6,121.49,121.57,121.75,121.61,121.74,121.84,122.21,122.09,122.06,122.09,122.39,122.27,122.34,122.12,122.23,121.91,122.38,122.3,121.85,121.76,122.0,120.57,117.6,114.84,112.74,109.69,108.14,107.24,108.56,105.41,107.05,105.06,104.56,104.45,104.29,104.04,105.66,105.71,105.71,103.77,105.36,105.38,105.23,105.05,105.38,104.9,103.57,105.04,104.98,103.8,106.92,108.59,110.62,112.1,113.91,114.89,116.7,117.77,118.93,120.08,121.06,121.72,122.66,123.11,123.5,123.53,123.5,123.56,123.26,123.38,123.3,123.32,123.44,123.51,123.25,123.74,123.48,123.69,123.6,123.79,123.47,123.7,123.64,123.6,123.71,123.76,123.77,123.72,123.74,123.77,123.63,123.55,123.54,123.26,123.04,123.09,122.6,122.71,122.91,122.66,122.86,122.82,122.81,122.7,122.68,122.67,122.64,122.55,122.69,122.78,122.5,122.75,122.78,122.38,122.68,122.69,122.32,122.59,122.32,120.71,122.18,122.34,122.4,122.5,122.42,122.38,122.23,122.32,121.85,120.25,121.34,120.86,120.54,120.15,119.49,119.07,118.86,118.38,117.56,117.09,116.51,115.39,114.8,114.28,113.53,113.1,112.75,112.38,111.72,111.34,110.77,110.22,109.66,109.5,109.1,108.76,105.9,107.6,107.54,104.59,106.91,106.22,106.19,103.54,105.43,105.23,105.2,104.76,104.55,101.97,102.42,104.75,103.3,105.87,104.23,105.81,107.25,107.79,110.69,109.74,110.72,113.36,112.03,112.6,115.21,115.69,114.76,115.23,115.7,117.88,118.68,118.51,119.12,119.53,120.25,120.37,121.23,121.55,122.07
121.75,121.66,121.74,121.9,121.77,121.89,121.97,122.31,122.2,122.22,122.25,122.47,122.37,122.48,122.28,122.37,122.08,122.5,122.39,122.04,121.92,122.15,120.79,117.87,115.1,113.01,109.93,108.37,107.47,108.76,105.62,107.27,105.31,104.79,104.68,104.51,104.27,105.9,105.96,105.93,104.03,105.57,105.61,105.45,105.29,105.57,105.15,103.82,105.25,105.2,104.07,107.11,108.78,110.81,112.31,114.11,115.15,116.89,117.97,119.13,120.27,121.28,121.92,122.81,123.29,123.63,123.66,123.65,123.66,123.39,123.48,123.41,123.39,123.49,123.61,123.39,123.8,123.53,123.77,123.7,123.88,123.63,123.81,123.73,123.66,123.8,123.87,123.81,123.75,123.78,123.86,123.69,123.59,123.63,123.4,123.19,123.24,122.78,122.87,123.06,122.83,122.99,122.99,122.96,122.88,122.85,122.83,122.82,122.72,122.84,122.95,122.68,122.9,122.95,122.57,122.84,122.85,122.5,122.76,122.5,120.97,122.36,122.53,122.58,122.68,122.6,122.55,122.42,122.5,122.05,120.51,121.55,121.08,120.76,120.37,119.72,119.29,119.09,118.63,117.8,117.31,116.73,115.64,115.05,114.56,113.83,113.38,113.03,112.64,112.0,111.59,111.04,110.5,109.95,109.76,109.35,109.03,106.11,107.86,107.8,104.8,107.16,106.5,106.46,103.8,105.67,105.5,105.44,104.99,104.83,102.2,102.68,105.0,103.58,106.09,104.4,106.06,107.52,108.09,110.88,110.03,110.98,113.52,112.29,112.91,115.38,115.89,115.07,115.53,116.02,118.09,118.83,118.74,119.38,119.79,120.44,120.62,121.38,121.69,122.2
121.87,121.8,121.88,122.03,121.91,122.01,122.07,122.37,122.29,122.35,122.37,122.5,122.44,122.58,122.42,122.48,122.23,122.6,122.47,122.21,122.06,122.27,120.98,118.13,115.35,113.27,110.18,108.62,107.71,108.95,105.87,107.48,105.58,105.04,104.94,104.76,104.53,106.12,106.17,106.13,104.31,105.77,105.81,105.65,105.52,105.74,105.37,104.09,105.44,105.39,104.37,107.28,108.95,110.96,112.48,114.29,115.39,117.05,118.13,119.31,120.43,121.47,122.08,122.92,123.44,123.72,123.76,123.78,123.73,123.48,123.55,123.48,123.44,123.52,123.68,123.5,123.84,123.56,123.81,123.77,123.94,123.75,123.89,123.8,123.72,123.85,123.96,123.85,123.78,123.81,123.93,123.74,123.63,123.7,123.51,123.3,123.36,122.94,123.01,123.18,122.97,123.1,123.14,123.08,123.04,123.0,122.97,122.97,122.88,122.95,123.09,122.83,123.01,123.09,122.74,122.97,122.97,122.66,122.9,122.66,121.24,122.51,122.69,122.73,122.84,122.76,122.69,122.58,122.65,122.22,120.77,121.73,121.27,120.97,120.57,119.94,119.51,119.3,118.86,118.04,117.5,116.94,115.87,115.28,114.82,114.12,113.65,113.3,112.9,112.28,111.85,111.31,110.77,110.23,110.0,109.6,109.29,106.34,108.11,108.06,105.04,107.41,106.77,106.72,104.08,105.89,105.76,105.67,105.22,105.09,102.47,102.97,105.24,103.88,106.29,104.6,106.33,107.79,108.4,111.04,110.33,111.25,113.64,112.57,113.22,115.52,116.05,115.37,115.83,116.34,118.27,118.95,118.96,119.6,120.02,120.59,120.85,121.5,121.79,122.28
121.95,121.92,122.0,122.12,122.03,122.1,122.15,122.4,122.34,122.46,122.47,122.51,122.47,122.65,122.52,122.57,122.36,122.67,122.52,122.34,122.17,122.36,121.16,118.38,115.59,113.51,110.46,108.88,107.97,109.12,106.13,107.68,105.87,105.32,105.22,105.02,104.82,106.31,106.37,106.32,104.61,105.96,106.0,105.84,105.71,105.89,105.57,104.37,105.61,105.56,104.67,107.42,109.08,111.08,112.62,114.42,115.61,117.19,118.26,119.44,120.55,121.61,122.21,123.0,123.56,123.77,123.82,123.87,123.76,123.54,123.59,123.53,123.46,123.53,123.72,123.59,123.86,123.59,123.83,123.82,123.97,123.86,123.96,123.86,123.77,123.88,124.02,123.88,123.8,123.84,123.99,123.78,123.66,123.75,123.59,123.4,123.46,123.08,123.13,123.27,123.1,123.18,123.27,123.18,123.17,123.13,123.08,123.09,123.01,123.04,123.2,122.96,123.1,123.21,122.88,123.07,123.07,122.79,123.01,122.79,121.51,122.64,122.83,122.86,122.96,122.89,122.81,122.72,122.77,122.37,121.05,121.9,121.45,121.17,120.76,120.15,119.7,119.5,119.07,118.25,117.68,117.14,116.1,115.49,115.07,114.4,113.9,113.56,113.14,112.54,112.1,111.57,111.02,110.5,110.22,109.84,109.54,106.6,108.35,108.31,105.31,107.66,107.04,106.97,104.37,106.1,106.01,105.9,105.43,105.34,102.75,103.27,105.47,104.18,106.47,104.82,106.6,108.06,108.72,111.17,110.63,111.53,113.74,112.86,113.53,115.62,116.18,115.66,116.12,116.66,118.41,119.04,119.15,119.78,120.2,120.71,121.02,121.58,121.85,122.34
122.02,122.01,122.09,122.2,122.12,122.16,122.2,122.41,122.38,122.54,122.54,122.49,122.48,122.69,122.6,122.63,122.46,122.71,122.57,122.45,122.26,122.43,121.32,118.61,115.83,113.75,110.74,109.16,108.23,109.28,106.41,107.87,106.17,105.61,105.51,105.3,105.13,106.49,106.54,106.48,104.92,106.12,106.16,106.0,105.89,106.02,105.75,104.65,105.75,105.72,104.98,107.54,109.19,111.17,112.72,114.52,115.8,117.29,118.36,119.54,120.64,121.69,122.31,123.03,123.64,123.79,123.85,123.93,123.76,123.57,123.6,123.55,123.47,123.53,123.74,123.65,123.86,123.61,123.83,123.84,123.97,123.94,124.0,123.9,123.8,123.88,124.07,123.9,123.82,123.86,124.02,123.82,123.7,123.78,123.65,123.47,123.53,123.2,123.22,123.34,123.2,123.25,123.37,123.25,123.27,123.24,123.17,123.2,123.11,123.11,123.29,123.07,123.16,123.3,122.99,123.14,123.14,122.9,123.1,122.91,121.78,122.75,122.94,122.96,123.06,122.99,122.9,122.83,122.87,122.5,121.32,122.06,121.62,121.35,120.94,120.34,119.89,119.69,119.28,118.46,117.86,117.34,116.32,115.7,115.3,114.67,114.14,113.81,113.38,112.8,112.35,111.82,111.27,110.76,110.44,110.07,109.78,106.87,108.59,108.55,105.6,107.89,107.29,107.21,104.68,106.3,106.25,106.13,105.63,105.58,103.05,103.58,105.68,104.49,106.63,105.09,106.88,108.33,109.03,111.27,110.93,111.83,113.8,113.18,113.84,115.7,116.28,115.93,116.4,116.96,118.52,119.09,119.32,119.9,120.31,120.8,121.13,121.63,121.87,122.36
122.06,122.09,122.16,122.25,122.2,122.2,122.24,122.4,122.4,122.6,122.59,122.46,122.47,122.71,122.66,122.67,122.54,122.73,122.6,122.54,122.33,122.47,121.47,118.84,116.06,113.98,111.02,109.43,108.49,109.42,106.69,108.05,106.47,105.9,105.8,105.58,105.43,106.64,106.7,106.63,105.23,106.27,106.31,106.15,106.05,106.13,105.9,104.93,105.88,105.86,105.28,107.63,109.26,111.23,112.79,114.57,115.95,117.35,118.41,119.6,120.68,121.71,122.36,123.03,123.68,123.77,123.85,123.96,123.74,123.57,123.58,123.54,123.46,123.51,123.73,123.7,123.84,123.63,123.81,123.84,123.95,123.99,124.03,123.93,123.83,123.86,124.09,123.91,123.83,123.87,124.04,123.85,123.72,123.8,123.69,123.53,123.58,123.31,123.31,123.39,123.29,123.3,123.45,123.31,123.35,123.33,123.24,123.29,123.2,123.15,123.36,123.17,123.21,123.37,123.09,123.19,123.19,122.99,123.16,123.0,122.04,122.84,123.03,123.04,123.13,123.07,122.97,122.91,122.95,122.62,121.58,122.2,121.77,121.51,121.11,120.51,120.06,119.87,119.47,118.66,118.02,117.53,116.54,115.91,115.53,114.93,114.37,114.05,113.62,113.04,112.6,112.07,111.51,111.01,110.65,110.31,110.01,107.16,108.82,108.78,105.89,108.13,107.54,107.44,105.0,106.49,106.48,106.35,105.82,105.81,103.35,103.89,105.88,104.8,106.78,105.38,107.14,108.58,109.33,111.35,111.21,112.12,113.82,113.5,114.13,115.74,116.34,116.18,116.67,117.24,118.6,119.11,119.45,119.95,120.36,120.84,121.18,121.64,121.86,122.35
122.09,122.15,122.21,122.28,122.25,122.23,122.26,122.37,122.4,122.64,122.62,122.42,122.45,122.72,122.7,122.7,122.6,122.74,122.61,122.61,122.39,122.5,121.6,119.05,116.29,114.19,111.3,109.71,108.75,109.56,106.97,108.21,106.76,106.19,106.09,105.86,105.73,106.78,106.84,106.76,105.53,106.41,106.44,106.29,106.19,106.24,106.04,105.19,106.0,105.98,105.56,107.71,109.31,111.25,112.82,114.58,116.05,117.37,118.42,119.62,120.69,121.69,122.37,122.99,123.68,123.73,123.82,123.97,123.69,123.56,123.55,123.51,123.43,123.49,123.71,123.72,123.82,123.64,123.78,123.83,123.92,124.03,124.04,123.95,123.86,123.83,124.09,123.92,123.83,123.88,124.05,123.87,123.75,123.81,123.71,123.57,123.62,123.4,123.38,123.43,123.37,123.34,123.51,123.36,123.42,123.4,123.3,123.36,123.28,123.19,123.41,123.24,123.24,123.42,123.17,123.23,123.23,123.06,123.21,123.07,122.27,122.91,123.1,123.1,123.19,123.12,123.02,122.98,123.01,122.71,121.83,122.32,121.91,121.66,121.26,120.68,120.23,120.03,119.64,118.84,118.19,117.72,116.75,116.12,115.75,115.19,114.6,114.29,113.85,113.28,112.84,112.32,111.74,111.25,110.86,110.53,110.23,107.44,109.05,109.01,106.2,108.36,107.78,107.66,105.31,106.68,106.7,106.57,106.02,106.02,103.66,104.2,106.07,105.09,106.91,105.69,107.39,108.8,109.6,111.39,111.47,112.4,113.83,113.81,114.39,115.74,116.37,116.4,116.9,117.49,118.63,119.09,119.53,119.96,120.36,120.85,121.18,121.63,121.81,122.31
122.1,122.19,122.24,122.3,122.29,122.25,122.28,122.34,122.39,122.66,122.63,122.37,122.42,122.71,122.72,122.71,122.64,122.73,122.61,122.66,122.43,122.52,121.71,119.26,116.51,114.4,111.57,109.97,109.0,109.69,107.24,108.36,107.04,106.46,106.36,106.12,106.01,106.91,106.96,106.88,105.81,106.53,106.55,106.41,106.31,106.33,106.16,105.43,106.1,106.1,105.81,107.76,109.32,111.24,112.8,114.54,116.1,117.33,118.38,119.6,120.65,121.63,122.33,122.91,123.64,123.65,123.76,123.95,123.63,123.53,123.49,123.46,123.39,123.45,123.67,123.73,123.77,123.64,123.74,123.81,123.89,124.05,124.04,123.95,123.87,123.8,124.08,123.92,123.83,123.89,124.05,123.89,123.77,123.81,123.71,123.61,123.64,123.47,123.44,123.46,123.44,123.37,123.56,123.4,123.46,123.46,123.34,123.42,123.33,123.21,123.44,123.3,123.26,123.45,123.23,123.26,123.26,123.11,123.23,123.12,122.47,122.97,123.15,123.14,123.22,123.16,123.06,123.03,123.05,122.79,122.06,122.42,122.03,121.8,121.41,120.83,120.38,120.18,119.81,119.02,118.35,117.91,116.95,116.33,115.95,115.44,114.82,114.52,114.08,113.51,113.08,112.56,111.97,111.49,111.07,110.76,110.45,107.73,109.27,109.23,106.5,108.58,108.01,107.88,105.62,106.87,106.92,106.79,106.21,106.23,103.96,104.5,106.25,105.37,107.03,105.98,107.63,109.0,109.84,111.41,111.69,112.65,113.8,114.08,114.62,115.71,116.35,116.59,117.1,117.7,118.63,119.04,119.57,119.92,120.32,120.82,121.14,121.58,121.73,122.24
122.11,122.21,122.26,122.31,122.31,122.27,122.28,122.31,122.37,122.66,122.63,122.34,122.4,122.7,122.72,122.71,122.67,122.71,122.6,122.68,122.47,122.53,121.82,119.46,116.73,114.6,111.82,110.22,109.23,109.8,107.48,108.49,107.28,106.71,106.6,106.37,106.27,107.02,107.06,106.98,106.05,106.65,106.65,106.52,106.42,106.41,106.26,105.64,106.19,106.19,106.02,107.79,109.31,111.2,112.74,114.46,116.09,117.25,118.3,119.53,120.56,121.52,122.25,122.8,123.56,123.54,123.67,123.91,123.56,123.48,123.43,123.4,123.33,123.4,123.63,123.72,123.72,123.64,123.7,123.79,123.85,124.06,124.02,123.94,123.87,123.78,124.06,123.91,123.82,123.89,124.03,123.91,123.79,123.8,123.71,123.64,123.65,123.53,123.48,123.48,123.49,123.4,123.59,123.43,123.49,123.5,123.37,123.46,123.38,123.24,123.46,123.35,123.28,123.47,123.27,123.28,123.28,123.15,123.24,123.16,122.64,123.01,123.19,123.17,123.24,123.18,123.08,123.06,123.08,122.85,122.25,122.52,122.15,121.92,121.54,120.98,120.52,120.32,119.97,119.18,118.51,118.09,117.15,116.54,116.16,115.68,115.03,114.74,114.31,113.73,113.32,112.8,112.18,111.72,111.29,110.98,110.66,108.01,109.49,109.45,106.79,108.8,108.24,108.09,105.91,107.07,107.13,107.01,106.42,106.44,104.25,104.77,106.42,105.62,107.14,106.26,107.84,109.17,110.04,111.4,111.87,112.84,113.75,114.29,114.81,115.65,116.29,116.72,117.25,117.85,118.58,118.96,119.56,119.84,120.26,120.76,121.07,121.5,121.63,122.15
