187.97,186.85,187.14,185.92,185.3,184.98,184.38,184.59,184.43,182.77,182.37,182.42,182.17,180.97,180.64,180.43,179.46,179.56,179.3,178.03,177.08,177.37,177.27,177.49,175.34,172.32,168.81,166.86,164.22,162.01,160.2,157.35,155.89,154.27,152.58,151.38,149.99,148.33,147.18,146.15,144.92,143.36,142.25,141.46,140.16,139.02,138.1,136.63,136.46,134.88,134.36,133.42,132.83,132.79,132.68,133.11,133.02,133.18,133.06,132.42,132.5,131.96,131.48,131.36,130.87,130.71,130.12,128.47,127.87,126.48,125.83,125.24,124.64,123.77,121.99,120.88,121.02,120.14,118.77,117.91,117.18,116.3,116.23,114.99,114.51,113.59,113.41,112.98,112.33,111.32,110.72,110.37,109.28,108.14,106.61,105.61,104.79,103.66,102.41,101.65,100.88,100.07,99.62,98.48,97.6,96.96,95.45,95.66,94.83,93.86,93.3,92.26,91.67,90.85,90.19,89.32,88.49,88.07,87.49,86.46,85.93,84.93,84.65,83.63,83.24,82.58,81.45,81.28,80.44,79.67,79.02,78.87,77.99,77.28,76.78,76.33,75.73,75.57,75.37,74.72,74.63,74.76,74.77,74.69,74.29,74.38,73.67,73.95,73.78,73.32,73.03,73.1,72.31,71.95,71.8,71.51,71.09,70.92,70.37,70.29,70.17,69.86,69.06,68.89,68.46,67.96,67.86,67.77,66.97,66.91,66.6,65.82,65.39,64.31,63.58,63.88,62.35,61.42,61.39,60.66,60.1,59.69,59.24,58.91,58.18,57.88,57.47,56.95,56.74,55.68,54.99,55.08,54.46,54.3,53.72,53.68,53.31,53.08,53.13,52.34
188.15,187.0,187.31,186.11,185.46,185.15,184.56,184.85,184.68,182.96,182.57,182.69,182.44,181.18,180.82,180.67,179.64,179.85,179.62,178.21,177.25,177.63,177.42,177.62,175.47,172.44,168.7,166.67,164.1,162.16,160.0,157.49,155.77,154.11,152.42,151.23,149.83,148.5,147.35,146.3,144.79,143.51,142.41,141.59,140.35,139.19,138.28,136.55,136.61,135.01,134.23,133.58,133.0,132.99,132.87,133.33,133.17,133.37,133.26,132.6,132.7,132.14,131.68,131.56,131.05,130.9,130.32,128.63,128.11,126.7,126.09,125.53,124.96,124.1,122.23,121.05,121.33,120.45,119.03,118.14,117.45,116.48,116.52,115.28,114.81,113.84,113.7,113.35,112.68,111.68,111.06,110.73,109.64,108.46,106.84,105.82,105.0,103.8,102.58,101.82,101.02,100.23,99.76,98.64,97.76,97.11,95.6,95.79,94.97,94.03,93.46,92.39,91.86,91.02,90.33,89.51,88.69,88.22,87.67,86.6,85.82,85.07,84.8,83.78,83.42,82.74,81.62,81.43,80.6,79.8,78.91,79.04,78.11,77.44,76.91,76.5,75.85,75.72,75.53,74.87,74.77,74.89,74.9,74.84,74.4,74.49,73.78,74.08,73.91,73.43,73.16,73.22,72.41,72.05,71.93,71.66,71.19,70.75,70.47,70.4,70.0,69.99,69.17,69.01,68.32,68.09,67.97,67.92,67.12,67.03,66.44,65.7,65.53,64.17,63.72,63.59,62.21,61.35,61.25,60.83,59.99,59.54,59.41,58.72,58.06,58.08,57.66,56.87,56.64,55.59,55.17,55.28,54.6,54.45,53.83,53.86,53.45,53.28,53.33,52.55
188.37,187.22,187.52,186.35,185.69,185.38,184.79,185.15,184.98,183.21,182.83,183.01,182.75,181.45,181.06,180.95,179.88,180.17,179.95,178.45,177.48,177.93,177.61,177.77,175.61,172.59,168.65,166.52,164.02,162.34,159.83,157.68,155.71,154.0,152.32,151.14,149.73,148.7,147.55,146.48,144.71,143.72,142.61,141.75,140.56,139.42,138.48,136.55,136.8,135.19,134.16,133.8,133.23,133.25,133.12,133.6,133.35,133.6,133.51,132.84,132.94,132.36,131.92,131.81,131.29,131.14,130.57,128.85,128.41,126.96,126.39,125.84,125.29,124.43,122.51,121.27,121.65,120.76,119.33,118.42,117.76,116.69,116.83,115.59,115.13,114.15,114.0,113.72,113.04,112.04,111.4,111.09,110.01,108.78,107.12,106.08,105.25,104.0,102.81,102.06,101.24,100.46,99.93,98.85,97.99,97.29,95.81,95.96,95.14,94.25,93.66,92.56,92.1,91.22,90.5,89.75,88.93,88.4,87.88,86.78,85.75,85.24,85.0,83.97,83.63,82.93,81.86,81.61,80.78,79.97,78.85,79.26,78.27,77.64,77.07,76.68,75.99,75.9,75.72,75.04,74.96,75.04,75.05,75.01,74.54,74.61,73.91,74.22,74.06,73.56,73.3,73.36,72.54,72.18,72.09,71.82,71.32,70.63,70.58,70.53,69.88,70.13,69.29,69.15,68.23,68.26,68.1,68.09,67.3,67.18,66.32,65.64,65.69,64.07,63.9,63.33,62.13,61.33,61.15,61.06,59.93,59.43,59.65,58.55,57.97,58.33,57.9,56.83,56.57,55.56,55.41,55.54,54.81,54.65,54.0,54.1,53.63,53.52,53.57,52.81
188.64,187.49,187.76,186.65,185.97,185.67,185.09,185.49,185.32,183.52,183.14,183.36,183.1,181.77,181.35,181.27,180.17,180.52,180.29,178.73,177.76,178.27,177.82,177.94,175.77,172.77,168.66,166.4,163.97,162.55,159.69,157.91,155.7,153.93,152.27,151.11,149.68,148.92,147.78,146.7,144.69,143.98,142.83,141.96,140.8,139.7,138.71,136.62,137.02,135.4,134.15,134.07,133.51,133.54,133.4,133.9,133.57,133.86,133.8,133.13,133.22,132.62,132.2,132.09,131.56,131.42,130.84,129.11,128.73,127.28,126.73,126.15,125.62,124.77,122.82,121.54,121.97,121.07,119.66,118.74,118.1,116.93,117.14,115.91,115.46,114.49,114.31,114.09,113.39,112.41,111.75,111.46,110.37,109.12,107.45,106.37,105.54,104.25,103.08,102.34,101.5,100.73,100.13,99.12,98.27,97.51,96.08,96.16,95.34,94.52,93.89,92.76,92.38,91.46,90.71,90.04,89.23,88.61,88.12,86.99,85.72,85.45,85.23,84.19,83.87,83.15,82.14,81.84,81.0,80.18,78.83,79.52,78.46,77.85,77.26,76.9,76.17,76.11,75.93,75.23,75.19,75.23,75.22,75.2,74.7,74.75,74.07,74.38,74.21,73.71,73.45,73.51,72.68,72.32,72.27,71.99,71.47,70.56,70.71,70.68,69.81,70.28,69.42,69.31,68.19,68.45,68.25,68.27,67.51,67.35,66.26,65.62,65.87,64.01,64.11,63.1,62.09,61.37,61.11,61.33,59.92,59.35,59.93,58.42,57.93,58.62,58.17,56.82,56.54,55.56,55.71,55.84,55.05,54.9,54.21,54.37,53.85,53.8,53.85,53.1
188.95,187.81,188.03,186.99,186.3,186.0,185.42,185.86,185.68,183.87,183.49,183.74,183.48,182.13,181.68,181.62,180.51,180.9,180.64,179.06,178.07,178.62,178.06,178.13,175.95,172.96,168.71,166.31,163.95,162.79,159.6,158.18,155.74,153.92,152.27,151.12,149.67,149.18,148.03,146.95,144.71,144.29,143.09,142.19,141.07,140.01,138.97,136.74,137.27,135.64,134.19,134.37,133.83,133.87,133.72,134.24,133.82,134.14,134.13,133.45,133.52,132.92,132.52,132.4,131.87,131.73,131.15,129.41,129.08,127.62,127.1,126.48,125.96,125.11,123.16,121.85,122.31,121.39,120.02,119.09,118.47,117.19,117.47,116.24,115.8,114.86,114.64,114.45,113.75,112.77,112.11,111.82,110.74,109.46,107.8,106.71,105.87,104.53,103.4,102.67,101.81,101.04,100.37,99.42,98.59,97.76,96.4,96.39,95.58,94.82,94.14,93.0,92.69,91.72,90.95,90.37,89.56,88.85,88.39,87.24,85.74,85.7,85.48,84.45,84.13,83.41,82.46,82.09,81.25,80.42,78.84,79.82,78.67,78.09,77.47,77.13,76.37,76.33,76.15,75.45,75.45,75.43,75.42,75.41,74.88,74.9,74.24,74.55,74.37,73.88,73.62,73.66,72.85,72.48,72.47,72.16,71.64,70.52,70.86,70.84,69.77,70.44,69.57,69.48,68.19,68.66,68.42,68.46,67.74,67.54,66.24,65.65,66.08,63.98,64.35,62.91,62.11,61.46,61.11,61.64,59.95,59.33,60.26,58.33,57.92,58.94,58.48,56.84,56.54,55.62,56.05,56.17,55.33,55.18,54.49,54.68,54.13,54.11,54.15,53.42
189.29,188.16,188.33,187.36,186.66,186.36,185.79,186.25,186.07,184.25,183.87,184.14,183.89,182.52,182.05,182.0,180.88,181.3,181.0,179.41,178.41,179.0,178.33,178.33,176.13,173.18,168.82,166.27,163.96,163.04,159.54,158.48,155.82,153.94,152.31,151.18,149.72,149.45,148.31,147.23,144.78,144.62,143.37,142.45,141.35,140.36,139.24,136.92,137.54,135.92,134.27,134.69,134.18,134.23,134.06,134.58,134.09,134.45,134.47,133.8,133.84,133.25,132.85,132.73,132.19,132.06,131.48,129.74,129.45,128.0,127.48,126.81,126.3,125.45,123.52,122.19,122.65,121.7,120.4,119.47,118.85,117.49,117.81,116.58,116.15,115.25,114.98,114.82,114.11,113.14,112.47,112.19,111.11,109.8,108.19,107.06,106.21,104.85,103.74,103.02,102.15,101.38,100.63,99.76,98.93,98.04,96.75,96.64,95.84,95.15,94.42,93.26,93.03,92.02,91.22,90.72,89.91,89.11,88.68,87.52,85.79,85.97,85.77,84.73,84.42,83.69,82.81,82.38,81.52,80.7,78.9,80.14,78.92,78.34,77.7,77.38,76.6,76.58,76.4,75.68,75.73,75.65,75.62,75.63,75.08,75.07,74.43,74.73,74.54,74.06,73.8,73.83,73.04,72.65,72.68,72.34,71.83,70.53,71.01,71.03,69.77,70.62,69.74,69.66,68.23,68.89,68.61,68.66,67.98,67.74,66.25,65.71,66.3,63.99,64.61,62.79,62.17,61.59,61.15,61.97,60.03,59.38,60.61,58.31,57.96,59.29,58.82,56.91,56.6,55.72,56.41,56.53,55.64,55.51,54.83,55.01,54.46,54.44,54.48,53.76
189.65,188.54,188.66,187.76,187.05,186.74,186.18,186.65,186.46,184.65,184.27,184.56,184.3,182.92,182.44,182.39,181.27,181.71,181.36,179.79,178.77,179.39,178.61,178.56,176.33,173.41,168.96,166.26,164.01,163.31,159.53,158.8,155.95,154.01,152.4,151.28,149.81,149.75,148.6,147.53,144.89,144.98,143.67,142.74,141.66,140.73,139.54,137.13,137.84,136.22,134.41,135.04,134.55,134.6,134.42,134.94,134.38,134.76,134.83,134.16,134.17,133.59,133.19,133.07,132.53,132.4,131.82,130.08,129.83,128.38,127.87,127.16,126.64,125.8,123.9,122.54,123.0,122.02,120.79,119.86,119.24,117.8,118.16,116.93,116.5,115.66,115.32,115.19,114.46,113.5,112.84,112.55,111.48,110.16,108.58,107.43,106.57,105.19,104.09,103.4,102.51,101.74,100.92,100.11,99.3,98.34,97.12,96.92,96.13,95.5,94.72,93.55,93.38,92.33,91.51,91.09,90.28,89.41,88.99,87.82,85.89,86.27,86.08,85.05,84.73,83.99,83.19,82.69,81.81,81.01,79.01,80.48,79.18,78.62,77.96,77.65,76.85,76.84,76.67,75.94,76.02,75.89,75.85,75.86,75.29,75.24,74.63,74.92,74.72,74.25,73.99,74.0,73.24,72.84,72.9,72.53,72.04,70.57,71.18,71.23,69.79,70.8,69.91,69.86,68.3,69.14,68.82,68.88,68.24,67.97,66.31,65.81,66.55,64.05,64.9,62.73,62.27,61.77,61.24,62.33,60.15,59.48,60.98,58.34,58.03,59.66,59.17,57.01,56.72,55.86,56.8,56.91,55.97,55.86,55.21,55.35,54.83,54.78,54.82,54.11
190.03,188.94,189.0,188.16,187.46,187.14,186.59,187.07,186.87,185.06,184.68,184.98,184.72,183.34,182.84,182.79,181.67,182.12,181.73,180.18,179.14,179.79,178.92,178.79,176.55,173.66,169.13,166.29,164.08,163.6,159.55,159.13,156.12,154.13,152.54,151.42,149.93,150.07,148.92,147.86,145.04,145.35,143.99,143.05,141.98,141.1,139.85,137.38,138.17,136.54,134.59,135.41,134.94,134.97,134.78,135.29,134.68,135.09,135.19,134.53,134.5,133.95,133.54,133.41,132.87,132.75,132.16,130.44,130.22,128.78,128.25,127.51,126.99,126.15,124.28,122.91,123.35,122.34,121.19,120.26,119.64,118.13,118.51,117.29,116.86,116.07,115.68,115.55,114.82,113.87,113.21,112.92,111.85,110.52,108.99,107.81,106.94,105.54,104.46,103.8,102.89,102.12,101.24,100.48,99.67,98.66,97.5,97.22,96.44,95.86,95.04,93.87,93.74,92.67,91.84,91.47,90.66,89.72,89.33,88.14,86.04,86.6,86.41,85.38,85.05,84.32,83.57,83.03,82.12,81.34,79.15,80.82,79.47,78.91,78.24,77.93,77.12,77.12,76.95,76.21,76.33,76.14,76.08,76.09,75.53,75.42,74.84,75.13,74.91,74.46,74.18,74.19,73.45,73.05,73.12,72.73,72.25,70.64,71.36,71.44,69.85,70.99,70.09,70.07,68.41,69.39,69.04,69.1,68.5,68.2,66.39,65.94,66.81,64.14,65.21,62.73,62.42,61.99,61.38,62.7,60.32,59.64,61.36,58.44,58.15,60.03,59.52,57.16,56.88,56.04,57.2,57.29,56.31,56.23,55.62,55.7,55.21,55.13,55.16,54.47
190.41,189.35,189.36,188.58,187.87,187.55,187.0,187.48,187.27,185.47,185.09,185.39,185.13,183.75,183.25,183.18,182.07,182.53,182.11,180.58,179.51,180.18,179.24,179.05,176.77,173.93,169.34,166.38,164.2,163.9,159.62,159.46,156.32,154.28,152.71,151.6,150.1,150.41,149.25,148.2,145.23,145.73,144.33,143.38,142.31,141.48,140.18,137.66,138.51,136.88,134.81,135.78,135.32,135.34,135.15,135.63,135.0,135.41,135.54,134.89,134.82,134.29,133.88,133.74,133.21,133.1,132.51,130.8,130.6,129.17,128.63,127.86,127.34,126.5,124.67,123.29,123.71,122.66,121.59,120.66,120.03,118.48,118.87,117.66,117.23,116.48,116.04,115.92,115.18,114.23,113.58,113.29,112.22,110.88,109.39,108.19,107.31,105.9,104.82,104.19,103.26,102.49,101.57,100.84,100.04,99.0,97.89,97.54,96.77,96.22,95.38,94.2,94.1,93.02,92.18,91.85,91.03,90.05,89.68,88.49,86.23,86.94,86.76,85.74,85.4,84.67,83.96,83.38,82.45,81.69,79.33,81.17,79.78,79.21,78.53,78.23,77.41,77.42,77.24,76.49,76.63,76.41,76.33,76.32,75.77,75.62,75.07,75.34,75.11,74.67,74.39,74.38,73.68,73.26,73.35,72.93,72.48,70.73,71.55,71.67,69.93,71.2,70.29,70.29,68.53,69.64,69.28,69.34,68.76,68.45,66.5,66.1,67.08,64.28,65.53,62.79,62.61,62.24,61.56,63.08,60.52,59.84,61.74,58.59,58.31,60.4,59.88,57.36,57.09,56.26,57.59,57.66,56.66,56.61,56.02,56.06,55.59,55.48,55.51,54.83
190.79,189.75,189.74,188.98,188.28,187.95,187.4,187.89,187.66,185.87,185.5,185.8,185.54,184.16,183.65,183.57,182.46,182.93,182.49,180.97,179.88,180.57,179.58,179.31,177.0,174.21,169.56,166.51,164.34,164.22,159.73,159.79,156.56,154.47,152.91,151.82,150.31,150.76,149.6,148.56,145.46,146.1,144.69,143.73,142.66,141.84,140.52,137.96,138.87,137.25,135.06,136.15,135.7,135.7,135.5,135.96,135.31,135.73,135.87,135.24,135.13,134.63,134.21,134.06,133.54,133.43,132.84,131.16,130.96,129.55,129.0,128.22,127.7,126.85,125.05,123.66,124.07,122.98,121.98,121.05,120.42,118.85,119.23,118.03,117.6,116.88,116.4,116.28,115.54,114.6,113.96,113.66,112.6,111.25,109.78,108.57,107.67,106.26,105.19,104.57,103.63,102.87,101.91,101.2,100.41,99.35,98.27,97.87,97.11,96.57,95.73,94.55,94.46,93.39,92.54,92.23,91.4,90.4,90.04,88.85,86.46,87.3,87.12,86.11,85.76,85.03,84.34,83.75,82.8,82.06,79.56,81.51,80.1,79.53,78.84,78.54,77.71,77.72,77.55,76.78,76.93,76.69,76.59,76.55,76.02,75.82,75.31,75.56,75.31,74.9,74.61,74.58,73.92,73.48,73.58,73.13,72.72,70.85,71.76,71.9,70.02,71.41,70.49,70.52,68.68,69.88,69.52,69.58,69.02,68.71,66.63,66.28,67.37,64.45,65.88,62.9,62.84,62.53,61.78,63.45,60.76,60.09,62.11,58.8,58.51,60.76,60.23,57.6,57.34,56.52,57.97,58.03,57.01,56.98,56.42,56.4,55.96,55.82,55.84,55.17
