155.52,191.83,152.98,151.14,148.79,146.66,144.23,0.0,140.32,170.02,135.86,134.51,131.79,129.19,127.3,125.18,0.0,120.78,118.66,116.82,113.83,111.52,109.42,106.65,104.03,102.56,99.77,134.53,135.8,62.45,137.5,89.48,86.61,85.08,82.33,79.92,77.64,75.46,73.36,70.72,68.9,66.5,60.86,58.67,0.0,56.46,53.44,51.1,75.27,44.19,43.46,40.69,38.78,0.0,0.0,31.94,28.53,25.63,23.21,0.0,17.31,0.0,59.18,8.75
155.95,192.24,153.46,151.6,149.22,147.12,144.67,0.0,140.8,169.57,136.33,135.01,132.27,129.65,127.77,125.66,0.0,121.27,119.14,117.26,114.3,111.97,109.87,107.12,104.5,103.05,100.21,133.81,136.7,63.19,138.4,89.98,87.06,85.54,82.78,80.38,78.1,75.9,73.84,71.17,69.35,66.95,61.33,59.07,0.0,56.94,53.87,51.55,74.81,44.64,43.91,41.14,39.22,0.0,0.0,32.39,28.98,26.09,23.67,0.0,17.75,0.0,59.86,9.18
156.38,192.65,153.95,152.05,149.66,147.59,145.11,0.0,141.28,169.12,136.82,135.52,132.76,130.12,128.24,126.15,0.0,121.76,119.63,117.7,114.78,112.43,110.32,107.6,104.98,103.55,100.65,133.08,137.6,63.92,139.28,90.48,87.5,86.0,83.22,80.83,78.56,76.35,74.32,71.63,69.81,67.41,61.83,59.49,0.0,57.42,54.31,52.0,74.35,45.09,44.36,41.58,39.66,0.0,0.0,32.83,29.41,26.55,24.12,0.0,18.18,0.0,60.53,9.61
156.82,193.06,154.44,152.51,150.09,148.07,145.56,0.0,141.77,168.67,137.31,136.02,133.25,130.6,128.73,126.64,0.0,122.26,120.12,118.13,115.26,112.89,110.77,108.06,105.46,104.04,101.09,132.35,138.45,64.64,140.1,90.97,87.95,86.46,83.67,81.28,79.02,76.79,74.81,72.1,70.27,67.86,62.33,59.93,0.0,57.9,54.75,52.44,73.89,45.54,44.8,42.03,40.09,0.0,0.0,33.26,29.83,27.0,24.57,0.0,18.62,0.0,61.19,10.05
157.25,193.45,154.92,152.96,150.53,148.55,146.0,0.0,142.26,168.21,137.81,136.51,133.74,131.08,129.21,127.12,0.0,122.75,120.61,118.55,115.74,113.34,111.22,108.51,105.94,104.54,101.53,131.63,139.12,65.36,140.66,91.45,88.39,86.91,84.12,81.73,79.48,77.24,75.29,72.57,70.72,68.31,62.8,60.39,0.0,58.38,55.19,52.89,73.43,46.0,45.24,42.47,40.52,0.0,0.0,33.69,30.26,27.44,25.02,0.0,19.05,0.0,61.85,10.48
157.69,193.83,155.4,153.42,150.97,149.03,146.45,0.0,142.75,167.75,138.3,136.99,134.23,131.57,129.69,127.6,0.0,123.24,121.1,118.98,116.2,113.8,111.67,108.94,106.42,105.02,101.97,130.9,139.5,66.09,140.87,91.92,88.83,87.37,84.56,82.19,79.95,77.68,75.76,73.04,71.18,68.75,63.26,60.85,0.0,58.85,55.64,53.34,72.97,46.46,45.68,42.91,40.96,0.0,0.0,34.12,30.68,27.88,25.47,0.0,19.48,0.0,62.5,10.91
158.14,194.21,155.86,153.87,151.4,149.5,146.89,0.0,143.24,167.29,138.78,137.46,134.7,132.04,130.17,128.07,0.0,123.73,121.58,119.41,116.66,114.26,112.12,109.35,106.89,105.5,102.41,130.18,139.64,66.81,140.89,92.38,89.28,87.82,85.01,82.64,80.41,78.13,76.23,73.5,71.63,69.2,63.71,61.32,0.0,59.31,56.08,53.79,72.51,46.93,46.13,43.35,41.39,0.0,0.0,34.55,31.11,28.32,25.92,0.0,19.91,0.0,63.15,11.35
158.58,194.57,156.31,154.32,151.84,149.96,147.34,0.0,143.71,166.83,139.25,137.91,135.15,132.52,130.63,128.52,0.0,124.2,122.04,119.84,117.09,114.71,112.57,109.72,107.35,105.96,102.85,129.45,139.67,67.53,140.85,92.81,89.72,88.27,85.46,83.08,80.87,78.57,76.68,73.96,72.09,69.64,64.15,61.79,0.0,59.77,56.53,54.24,72.05,47.39,46.57,43.79,41.84,0.0,0.0,34.98,31.55,28.76,26.36,0.0,20.34,0.0,63.81,11.78
159.03,194.93,156.74,154.78,152.28,150.41,147.79,0.0,144.18,166.37,139.71,138.34,135.6,132.98,131.09,128.95,0.0,124.67,122.5,120.28,117.51,115.17,113.02,110.06,107.8,106.4,103.29,128.73,139.64,68.25,140.8,93.23,90.17,88.73,85.9,83.53,81.33,79.01,77.11,74.42,72.54,70.09,64.6,62.25,0.0,60.21,56.97,54.69,71.6,47.85,47.02,44.22,42.29,0.0,0.0,35.42,31.99,29.2,26.82,0.0,20.78,0.0,64.47,12.22
159.48,195.28,157.16,155.23,152.72,150.84,148.24,0.0,144.64,165.91,140.15,138.76,136.04,133.44,131.53,129.38,0.0,125.13,122.94,120.73,117.92,115.62,113.48,110.41,108.24,106.83,103.73,128.0,139.58,68.98,140.77,93.65,90.61,89.19,86.35,83.97,81.78,79.45,77.53,74.87,72.99,70.54,65.04,62.71,0.0,60.64,57.42,55.15,71.14,48.31,47.47,44.66,42.74,0.0,0.0,35.87,32.45,29.64,27.27,0.0,21.22,0.0,65.14,12.66
159.92,195.62,157.58,155.68,153.16,151.27,148.69,0.0,145.08,165.45,140.59,139.17,136.47,133.9,131.97,129.79,0.0,125.57,123.38,121.18,118.33,116.08,113.93,110.78,108.66,107.25,104.17,127.28,139.55,69.7,140.76,94.07,91.06,89.64,86.8,84.42,82.24,79.89,77.94,75.31,73.44,70.98,65.49,63.16,0.0,61.07,57.87,55.6,70.68,48.77,47.92,45.09,43.2,0.0,0.0,36.31,32.92,30.08,27.73,0.0,21.65,0.0,65.8,13.1
160.37,195.96,157.98,156.13,153.59,151.69,149.14,0.0,145.53,164.99,141.02,139.59,136.9,134.35,132.41,130.21,0.0,126.02,123.82,121.63,118.73,116.53,114.38,111.19,109.08,107.67,104.61,126.55,139.56,70.42,140.8,94.49,91.51,90.1,87.24,84.86,82.69,80.33,78.35,75.75,73.89,71.43,65.94,63.61,0.0,61.5,58.33,56.05,70.22,49.22,48.38,45.53,43.66,0.0,0.0,36.77,33.38,30.53,28.18,0.0,22.09,0.0,66.47,13.54
160.82,196.29,158.39,156.58,154.03,152.1,149.6,0.0,145.96,164.53,141.45,140.01,137.32,134.79,132.84,130.63,0.0,126.45,124.24,122.08,119.14,116.98,114.83,111.62,109.5,108.08,105.05,125.83,139.61,71.15,140.86,94.93,91.95,90.56,87.69,85.29,83.14,80.77,78.76,76.19,74.34,71.87,66.39,64.06,0.0,61.92,58.78,56.5,69.76,49.67,48.83,45.96,44.11,0.0,0.0,37.22,33.85,30.97,28.64,0.0,22.53,0.0,67.14,13.98
161.27,196.62,158.79,157.03,154.48,152.51,150.05,0.0,146.39,164.06,141.88,140.45,137.75,135.23,133.26,131.06,0.0,126.89,124.67,122.54,119.56,117.44,115.29,112.05,109.91,108.49,105.49,125.1,139.66,71.87,140.88,95.39,92.4,91.01,88.14,85.73,83.59,81.21,79.16,76.63,74.79,72.32,66.84,64.5,0.0,62.33,59.23,56.95,69.3,50.13,49.29,46.4,44.57,0.0,0.0,37.67,34.31,31.42,29.1,0.0,22.97,0.0,67.82,14.42
161.72,196.96,159.2,157.48,154.92,152.92,150.5,0.0,146.82,163.6,142.3,140.91,138.17,135.67,133.69,131.5,0.0,127.32,125.1,122.99,120.0,117.89,115.74,112.49,110.32,108.9,105.93,124.37,139.69,72.6,140.83,95.87,92.85,91.47,88.59,86.17,84.03,81.65,79.57,77.06,75.24,72.76,67.29,64.94,0.0,62.75,59.69,57.4,68.84,50.58,49.73,46.83,45.01,0.0,0.0,38.13,34.77,31.87,29.55,0.0,23.41,0.0,68.49,14.87
162.17,197.29,159.62,157.93,155.36,153.32,150.96,0.0,147.24,163.14,142.73,141.4,138.59,136.1,134.11,131.95,0.0,127.75,125.52,123.44,120.45,118.34,116.19,112.93,110.72,109.31,106.37,123.65,139.64,73.32,140.66,96.36,93.3,91.93,89.03,86.6,84.48,82.08,79.99,77.49,75.69,73.21,67.74,65.38,0.0,63.17,60.14,57.86,68.38,51.02,50.18,47.27,45.44,0.0,0.0,38.59,35.22,32.32,30.0,0.0,23.84,0.0,69.17,15.31
162.62,197.63,160.04,158.38,155.8,153.73,151.41,0.0,147.67,162.68,143.16,141.89,139.02,136.54,134.53,132.43,0.0,128.19,125.95,123.89,120.92,118.8,116.65,113.37,111.12,109.72,106.81,122.92,139.38,74.05,140.26,96.85,93.75,92.38,89.48,87.04,84.92,82.52,80.42,77.92,76.14,73.65,68.19,65.81,0.0,63.59,60.59,58.31,67.92,51.47,50.62,47.71,45.86,0.0,0.0,39.04,35.65,32.77,30.45,0.0,24.27,0.0,69.85,15.75
163.07,197.98,160.47,158.83,156.24,154.13,151.86,0.0,148.09,162.22,143.6,142.37,139.46,136.97,134.96,132.91,0.0,128.62,126.38,124.34,121.39,119.25,117.1,113.81,111.53,110.07,107.25,122.2,138.78,74.77,139.53,97.32,94.2,92.84,89.92,87.47,85.36,82.96,80.85,78.34,76.59,74.1,68.65,66.25,0.0,64.02,61.04,58.76,67.45,51.92,51.05,48.14,46.27,0.0,0.0,39.49,36.07,33.22,30.89,0.0,24.7,0.0,70.52,16.18
163.51,198.33,160.9,159.28,156.68,154.54,152.32,0.0,148.52,161.76,144.04,142.8,139.9,137.39,135.39,133.39,0.0,129.06,126.82,124.79,121.86,119.71,117.55,114.25,111.94,110.32,107.69,121.47,137.97,75.5,138.62,97.78,94.65,93.3,90.37,87.91,85.8,83.39,81.3,78.77,77.04,74.54,69.1,66.69,0.0,64.45,61.49,59.2,66.99,52.36,51.48,48.59,46.67,0.0,0.0,39.94,36.47,33.67,31.32,0.0,25.13,0.0,71.2,16.61
163.96,198.69,161.34,159.74,157.12,154.95,152.77,0.0,148.94,161.3,144.49,143.17,140.35,137.82,135.82,133.86,0.0,129.5,127.26,125.22,122.31,120.16,118.0,114.69,112.35,110.48,108.13,120.74,137.1,76.22,137.69,98.21,95.1,93.75,90.82,88.34,86.24,83.83,81.75,79.19,77.49,74.99,69.56,67.12,0.0,64.89,61.93,59.65,66.53,52.8,51.9,49.03,47.06,0.0,0.0,40.38,36.87,34.12,31.73,0.0,25.55,0.0,71.88,17.02
164.4,199.06,161.78,160.19,157.56,155.36,153.22,0.0,149.37,160.85,144.96,143.51,140.82,138.25,136.26,134.3,0.0,129.95,127.71,125.66,122.73,120.62,118.45,115.13,112.76,110.62,108.57,120.02,136.22,76.95,136.77,98.63,95.55,94.21,91.26,88.78,86.68,84.26,82.2,79.62,77.94,75.43,70.01,67.56,0.0,65.34,62.37,60.1,66.06,53.25,52.33,49.48,47.45,0.0,0.0,40.82,37.25,34.58,32.1,0.0,25.96,0.0,72.56,17.42
164.83,199.44,162.21,160.64,158.01,155.78,153.67,0.0,149.81,160.39,145.43,143.84,141.29,138.67,136.7,134.71,0.0,130.41,128.18,126.08,123.13,121.07,118.9,115.57,113.18,110.84,109.02,119.29,135.33,77.68,135.88,99.05,96.0,94.67,91.71,89.21,87.12,84.7,82.65,80.04,78.4,75.88,70.47,67.99,0.0,65.8,62.81,60.54,65.59,53.69,52.74,49.93,47.84,0.0,0.0,41.25,37.64,35.03,32.44,0.0,26.37,0.0,73.24,17.8
165.27,199.83,162.65,161.09,158.45,156.21,154.11,0.0,150.25,159.94,145.93,144.19,141.78,139.1,137.16,135.09,0.0,130.88,128.66,126.5,123.53,121.53,119.35,116.01,113.61,111.17,109.46,118.56,134.45,78.4,134.99,99.47,96.45,95.12,92.15,89.65,87.56,85.14,83.11,80.47,78.85,76.33,70.92,68.43,0.0,66.27,63.25,60.99,65.13,54.13,53.16,50.38,48.23,0.0,0.0,41.67,38.02,35.48,32.73,0.0,26.78,0.0,73.92,18.17
165.7,200.23,163.09,161.54,158.89,156.63,154.56,0.0,150.7,159.48,146.44,144.56,142.27,139.53,137.62,135.45,0.0,131.35,129.14,126.91,123.92,121.99,119.8,116.45,114.05,111.59,109.9,117.84,133.56,79.13,134.1,99.89,96.9,95.58,92.6,90.08,87.99,85.58,83.56,80.89,79.3,76.77,71.38,68.87,0.0,66.74,63.68,61.43,64.66,54.57,53.58,50.84,48.63,0.0,0.0,42.08,38.41,35.92,32.98,0.0,27.17,0.0,74.59,18.54
166.13,200.62,163.53,162.0,159.33,157.06,155.0,0.0,151.15,159.03,146.96,144.94,142.75,139.95,138.1,135.8,0.0,131.83,129.62,127.31,124.32,122.44,120.25,116.89,114.5,112.07,110.34,117.11,132.68,79.85,133.22,100.32,97.35,96.04,93.04,90.52,88.43,86.01,84.02,81.32,79.75,77.22,71.83,69.31,0.0,67.18,64.11,61.87,64.19,55.01,54.0,51.3,49.03,0.0,0.0,42.49,38.8,36.37,33.19,0.0,27.57,0.0,75.27,18.92
166.56,200.96,163.97,162.45,159.77,157.48,155.43,0.0,151.59,158.58,147.45,145.34,143.19,140.38,138.58,136.13,0.0,132.3,130.07,127.7,124.73,122.9,120.7,117.32,114.94,112.58,110.79,116.39,131.79,80.58,132.33,100.75,97.79,96.49,93.49,90.96,88.87,86.45,84.47,81.74,80.2,77.67,72.29,69.75,0.0,67.6,64.53,62.31,63.72,55.46,54.42,51.75,49.44,0.0,0.0,42.88,39.2,36.81,33.39,0.0,27.96,0.0,75.94,19.31
166.98,201.23,164.41,162.9,160.21,157.87,155.83,0.0,151.99,158.13,147.84,145.75,143.59,140.81,139.05,136.48,0.0,132.74,130.47,128.09,125.14,123.36,121.15,117.76,115.37,113.08,111.23,115.66,130.91,81.3,131.45,101.19,98.24,96.95,93.93,91.4,89.31,86.89,84.92,82.17,80.66,78.12,72.74,70.19,0.0,67.99,64.95,62.75,63.25,55.9,54.85,52.17,49.85,0.0,0.0,43.26,39.61,37.25,33.61,0.0,28.34,0.0,76.62,19.7
167.4,201.41,164.85,163.36,160.65,158.22,156.21,0.0,152.31,157.69,148.08,146.17,143.94,141.25,139.49,136.85,0.0,133.15,130.81,128.46,125.56,123.82,121.59,118.2,115.78,113.55,111.68,114.93,130.02,82.03,130.56,101.63,98.69,97.4,94.37,91.83,89.75,87.33,85.36,82.6,81.11,78.57,73.19,70.64,0.0,68.36,65.35,63.19,62.78,56.35,55.27,52.53,50.27,0.0,0.0,43.63,40.02,37.68,33.85,0.0,28.74,0.0,77.29,20.11
167.82,201.48,165.3,163.81,161.1,158.54,156.55,0.0,152.53,157.24,148.13,146.6,144.27,141.68,139.89,137.25,0.0,133.53,131.09,128.83,125.99,124.28,122.04,118.64,116.17,113.95,112.12,114.21,129.14,82.75,129.67,102.07,99.14,97.86,94.82,92.28,90.19,87.77,85.81,83.03,81.56,79.01,73.65,71.09,0.0,68.72,65.74,63.62,62.31,56.79,55.7,52.79,50.69,0.0,0.0,43.99,40.44,38.11,34.11,0.0,29.13,0.0,77.96,20.52
168.25,201.41,165.74,164.27,161.54,158.84,156.87,0.0,152.69,156.8,148.1,147.04,144.59,142.11,140.24,137.68,0.0,133.89,131.34,129.21,126.42,124.74,122.48,119.08,116.54,114.25,112.57,113.48,128.25,83.48,128.79,102.51,99.59,98.31,95.26,92.72,90.63,88.21,86.26,83.46,82.02,79.46,74.1,71.53,0.0,69.09,66.11,64.06,61.84,57.24,56.13,52.98,51.12,0.0,0.0,44.34,40.87,38.52,34.37,0.0,29.53,0.0,78.64,20.93
168.67,201.19,166.19,164.72,161.98,159.17,157.18,0.0,152.88,156.35,148.12,147.48,144.93,142.55,140.57,138.12,0.0,134.26,131.6,129.59,126.85,125.2,122.93,119.52,116.9,114.43,113.01,112.75,127.37,84.21,127.9,102.96,100.03,98.77,95.7,93.16,91.07,88.66,86.7,83.89,82.47,79.91,74.55,71.98,0.0,69.48,66.48,64.49,61.37,57.69,56.57,53.13,51.56,0.0,0.0,44.68,41.3,38.94,34.62,0.0,29.94,0.0,79.31,21.35
169.1,200.86,166.63,165.18,162.42,159.52,157.52,0.0,153.15,155.91,148.31,147.94,145.29,142.98,140.91,138.57,0.0,134.64,131.9,129.99,127.29,125.66,123.38,119.95,117.26,114.52,113.46,112.03,126.49,84.93,127.01,103.41,100.48,99.22,96.15,93.6,91.52,89.1,87.14,84.32,82.93,80.36,75.0,72.43,0.0,69.87,66.86,64.92,60.91,58.14,57.0,53.3,51.99,0.0,0.0,45.03,41.73,39.35,34.85,0.0,30.36,0.0,79.98,21.77
169.54,200.46,167.08,165.63,162.86,159.91,157.89,0.0,153.48,155.46,148.64,148.39,145.68,143.42,141.26,139.02,0.0,135.03,132.25,130.41,127.73,126.12,123.82,120.39,117.63,114.64,113.9,111.3,125.61,85.66,126.13,103.86,100.93,99.68,96.59,94.04,91.96,89.54,87.58,84.75,83.38,80.81,75.45,72.88,0.0,70.27,67.25,65.35,60.45,58.59,57.43,53.53,52.43,0.0,0.0,45.4,42.16,39.77,35.06,0.0,30.79,0.0,80.65,22.2
169.98,200.05,167.52,166.09,163.3,160.32,158.28,0.0,153.86,155.02,149.07,148.86,146.08,143.85,141.64,139.47,0.0,135.44,132.64,130.84,128.17,126.58,124.27,120.83,118.02,114.85,114.35,110.58,124.73,86.38,125.24,104.31,101.38,100.13,97.03,94.49,92.41,89.98,88.03,85.18,83.84,81.26,75.91,73.33,0.0,70.68,67.65,65.78,59.99,59.04,57.87,53.83,52.87,0.0,0.0,45.79,42.59,40.19,35.26,0.0,31.23,0.0,81.32,22.63
170.42,199.68,167.97,166.55,163.74,160.75,158.69,0.0,154.26,154.57,149.55,149.32,146.5,144.29,142.05,139.92,0.0,135.86,133.05,131.28,128.61,127.04,124.72,121.27,118.42,115.17,114.79,109.85,123.84,87.1,124.35,104.77,101.82,100.59,97.48,94.93,92.86,90.43,88.47,85.61,84.29,81.71,76.36,73.78,0.0,71.1,68.06,66.21,59.53,59.48,58.31,54.19,53.31,0.0,0.0,46.2,43.02,40.61,35.48,0.0,31.67,0.0,81.99,23.06
170.87,199.34,168.42,167.0,164.19,161.2,159.12,0.0,154.7,154.13,150.02,149.79,146.93,144.73,142.47,140.37,0.0,136.29,133.5,131.72,129.06,127.5,125.16,121.71,118.83,115.57,115.24,109.12,122.96,87.83,123.47,105.23,102.27,101.04,97.92,95.37,93.31,90.87,88.9,86.05,84.75,82.16,76.81,74.23,0.0,71.52,68.48,66.64,59.07,59.93,58.75,54.58,53.75,0.0,0.0,46.63,43.46,41.04,35.75,0.0,32.11,0.0,82.66,23.49
171.31,199.04,168.87,167.46,164.63,161.65,159.57,0.0,155.15,153.68,150.47,150.25,147.37,145.17,142.9,140.82,0.0,136.73,133.95,132.18,129.5,127.97,125.61,122.14,119.27,116.01,115.68,108.4,122.08,88.55,122.58,105.68,102.72,101.49,98.36,95.82,93.76,91.32,89.34,86.48,85.2,82.61,77.26,74.67,0.0,71.95,68.91,67.07,58.62,60.39,59.19,55.01,54.19,0.0,0.0,47.07,43.89,41.46,36.09,0.0,32.55,0.0,83.33,23.92
171.76,198.75,169.31,167.92,165.07,162.11,160.02,0.0,155.62,153.23,150.93,150.72,147.81,145.61,143.35,141.27,0.0,137.18,134.42,132.63,129.95,128.43,126.06,122.58,119.72,116.46,116.13,107.67,121.2,89.28,121.7,106.14,103.17,101.95,98.81,96.26,94.21,91.77,89.78,86.91,85.65,83.06,77.71,75.12,0.0,72.38,69.34,67.5,58.18,60.84,59.63,55.47,54.64,0.0,0.0,47.51,44.32,41.89,36.5,0.0,33.0,0.0,84.0,24.36
172.21,198.45,169.76,168.37,165.51,162.57,160.48,0.0,156.09,152.78,151.37,151.18,148.26,146.06,143.8,141.72,0.0,137.63,134.89,133.09,130.39,128.89,126.51,123.02,120.18,116.91,116.58,106.95,120.32,90.0,120.81,106.6,103.61,102.4,99.25,96.71,94.67,92.21,90.22,87.34,86.11,83.5,78.16,75.57,0.0,72.82,69.77,67.93,57.73,61.29,60.08,55.94,55.08,0.0,0.0,47.96,44.76,42.33,36.94,0.0,33.44,0.0,84.67,24.78
172.66,198.15,170.21,168.83,165.95,163.03,160.94,0.0,156.57,152.33,151.82,151.65,148.71,146.5,144.25,142.17,0.0,138.08,135.35,133.54,130.83,129.35,126.96,123.46,120.64,117.36,117.02,106.22,119.44,90.72,119.92,107.06,104.06,102.86,99.7,97.15,95.12,92.66,90.65,87.78,86.56,83.95,78.61,76.02,0.0,73.25,70.2,68.36,57.29,61.74,60.52,56.41,55.51,0.0,0.0,48.41,45.19,42.76,37.41,0.0,33.88,0.0,85.34,25.21
173.1,197.84,170.66,169.29,166.4,163.48,161.4,0.0,157.04,151.88,152.27,152.1,149.17,146.94,144.7,142.62,0.0,138.53,135.81,133.98,131.28,129.81,127.41,123.9,121.1,117.82,117.47,105.49,118.56,91.45,119.03,107.53,104.51,103.31,100.14,97.6,95.58,93.11,91.09,88.21,87.02,84.4,79.06,76.46,0.0,73.69,70.63,68.79,56.85,62.19,60.97,56.88,55.95,0.0,0.0,48.86,45.63,43.2,37.87,0.0,34.31,0.0,86.02,25.63
173.55,197.52,171.11,169.75,166.84,163.93,161.85,0.0,157.5,151.43,152.72,152.56,149.62,147.39,145.15,143.07,0.0,138.98,136.26,134.42,131.71,130.27,127.87,124.34,121.55,118.27,117.91,104.77,117.68,92.17,118.15,107.99,104.96,103.77,100.58,98.04,96.04,93.56,91.52,88.64,87.47,84.85,79.52,76.91,0.0,74.13,71.06,69.21,56.42,62.64,61.41,57.34,56.39,0.0,0.0,49.29,46.06,43.65,38.34,0.0,34.75,0.0,86.69,26.06
173.99,197.2,171.55,170.2,167.28,164.37,162.31,0.0,157.95,150.97,153.17,153.02,150.08,147.83,145.59,143.52,0.0,139.44,136.7,134.86,132.15,130.73,128.32,124.78,122.0,118.72,118.36,104.04,116.8,92.89,117.26,108.45,105.41,104.22,101.03,98.49,96.5,94.0,91.96,89.08,87.93,85.3,79.97,77.35,0.0,74.57,71.49,69.64,55.98,63.09,61.86,57.8,56.82,0.0,0.0,49.72,46.5,44.09,38.8,0.0,35.18,0.0,87.36,26.47
174.42,196.87,172.0,170.66,167.73,164.82,162.76,0.0,158.39,150.52,153.62,153.47,150.53,148.28,146.04,143.97,0.0,139.9,137.14,135.29,132.59,131.18,128.78,125.22,122.45,119.17,118.8,103.32,115.92,93.61,116.37,108.91,105.85,104.67,101.47,98.93,96.96,94.45,92.4,89.51,88.38,85.75,80.42,77.79,0.0,75.01,71.92,70.07,55.53,63.54,62.31,58.25,57.25,0.0,0.0,50.15,46.93,44.54,39.26,0.0,35.61,0.0,88.03,26.89
